PING 43.132.251.85 (43.132.251.85) 56(84) bytes of data.
64 bytes from 43.132.251.85: icmp_seq=42754 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42755 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42756 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42757 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42760 ttl=48 time=41.0 ms
64 bytes from 43.132.251.85: icmp_seq=42762 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42763 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42764 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42766 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42767 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42768 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42769 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42770 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42771 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42772 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42773 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42775 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42776 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42777 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42778 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42779 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42782 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42783 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42784 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42785 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42786 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42787 ttl=48 time=42.0 ms
64 bytes from 43.132.251.85: icmp_seq=42788 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42789 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42793 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42794 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42795 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42796 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42799 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42801 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42802 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42803 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42804 ttl=48 time=41.7 ms
64 bytes from 43.132.251.85: icmp_seq=42806 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42808 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42809 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42811 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42812 ttl=48 time=562 ms
64 bytes from 43.132.251.85: icmp_seq=42813 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42815 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42816 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42817 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42818 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42819 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42821 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42822 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42824 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42825 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42826 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42827 ttl=48 time=41.8 ms
64 bytes from 43.132.251.85: icmp_seq=42828 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42829 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42830 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42831 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42833 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42834 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42835 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42837 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=42838 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42839 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42840 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42841 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42842 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=42843 ttl=48 time=41.5 ms
64 bytes from 43.132.251.85: icmp_seq=42844 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42845 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42846 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=42847 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42848 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42851 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42853 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42854 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42855 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42856 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42857 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42860 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42862 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42863 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42866 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42867 ttl=48 time=41.6 ms
64 bytes from 43.132.251.85: icmp_seq=42868 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42869 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=42870 ttl=48 time=41.8 ms
64 bytes from 43.132.251.85: icmp_seq=42871 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42872 ttl=48 time=23359 ms
64 bytes from 43.132.251.85: icmp_seq=42873 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42874 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42875 ttl=48 time=43.5 ms
64 bytes from 43.132.251.85: icmp_seq=42876 ttl=48 time=42.9 ms
64 bytes from 43.132.251.85: icmp_seq=42877 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42878 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42879 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42880 ttl=48 time=42.3 ms
64 bytes from 43.132.251.85: icmp_seq=42881 ttl=48 time=41.6 ms
64 bytes from 43.132.251.85: icmp_seq=42882 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42883 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42884 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42885 ttl=48 time=41.7 ms
64 bytes from 43.132.251.85: icmp_seq=42886 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42888 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42889 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42890 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42891 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42892 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=42894 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42895 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42896 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42897 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42899 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42900 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=42901 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42904 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42905 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42908 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42911 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=42912 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=42913 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42914 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42915 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42917 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=42918 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=42920 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42922 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42923 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42924 ttl=48 time=41.7 ms
64 bytes from 43.132.251.85: icmp_seq=42925 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42926 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42929 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42930 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=42931 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=42932 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42933 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=42934 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42935 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42937 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42940 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42941 ttl=48 time=41.5 ms
64 bytes from 43.132.251.85: icmp_seq=42942 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42943 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42944 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42945 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42946 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42948 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42951 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42952 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42953 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42954 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42955 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=42956 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42957 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42959 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42960 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42961 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42962 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42963 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42964 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42966 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42967 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42969 ttl=48 time=41.4 ms
64 bytes from 43.132.251.85: icmp_seq=42970 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42972 ttl=48 time=44.9 ms
64 bytes from 43.132.251.85: icmp_seq=42973 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42974 ttl=48 time=53.1 ms
64 bytes from 43.132.251.85: icmp_seq=42975 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42976 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=42979 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42981 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42985 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42986 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42987 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42988 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42990 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42991 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42993 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42994 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42995 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42996 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42997 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=42998 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43000 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43001 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43003 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43004 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43005 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43006 ttl=48 time=41.5 ms
64 bytes from 43.132.251.85: icmp_seq=43007 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43008 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43009 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=43010 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43011 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43012 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43022 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43024 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43025 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43028 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43029 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43031 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43036 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43037 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43039 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43041 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43042 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43043 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43045 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43047 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43048 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43051 ttl=48 time=41.6 ms
64 bytes from 43.132.251.85: icmp_seq=43052 ttl=48 time=45.7 ms
64 bytes from 43.132.251.85: icmp_seq=43053 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43054 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43055 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43056 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43057 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43060 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43061 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43062 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43063 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43065 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43066 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43067 ttl=48 time=41.8 ms
64 bytes from 43.132.251.85: icmp_seq=43068 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43069 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43070 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=43071 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43072 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43073 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43075 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43076 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43077 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43079 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43080 ttl=48 time=41.8 ms
64 bytes from 43.132.251.85: icmp_seq=43081 ttl=48 time=42.3 ms
64 bytes from 43.132.251.85: icmp_seq=43082 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43083 ttl=48 time=11419 ms
64 bytes from 43.132.251.85: icmp_seq=43084 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43086 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43088 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43090 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43091 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43092 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43093 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43094 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43096 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43099 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43100 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43101 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43102 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43103 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43105 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43106 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43107 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43108 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43109 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43110 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43111 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43112 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43113 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43114 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43115 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43116 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43118 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43119 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43120 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43121 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43122 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43124 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43125 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43126 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43127 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43128 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43129 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43131 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43132 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43133 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43134 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43135 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43136 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43137 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43138 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43139 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43140 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43141 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43142 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43143 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43144 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=43145 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43146 ttl=48 time=42.1 ms
64 bytes from 43.132.251.85: icmp_seq=43149 ttl=48 time=44.5 ms
64 bytes from 43.132.251.85: icmp_seq=43151 ttl=48 time=43.9 ms
64 bytes from 43.132.251.85: icmp_seq=43153 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43155 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43157 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43158 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=43159 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43160 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43162 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43164 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43165 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43166 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43167 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43168 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43169 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43170 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43171 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43172 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43173 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43174 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43177 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43178 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43179 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43180 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43181 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43182 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43183 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43184 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43185 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43186 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43187 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43189 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43190 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43191 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43192 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43193 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43194 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43195 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43196 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43197 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43198 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43199 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43200 ttl=48 time=42.0 ms
64 bytes from 43.132.251.85: icmp_seq=43201 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43202 ttl=48 time=41.9 ms
64 bytes from 43.132.251.85: icmp_seq=43203 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43205 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43207 ttl=48 time=41.2 ms
64 bytes from 43.132.251.85: icmp_seq=43208 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43209 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43210 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43211 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43212 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43214 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43215 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43216 ttl=48 time=41.1 ms
64 bytes from 43.132.251.85: icmp_seq=43217 ttl=48 time=41.1 ms
